mlb_player_id,player_name,injury_date,season,injury_description,team_name
573124,Taylor Rogers,2021-09-18,2021,Minnesota Twins placed LHP Taylor Rogers on the 60-day injured list. Left middle finger sprain.,Minnesota Twins
573124,Taylor Rogers,2021-11-05,2021,Minnesota Twins activated LHP Taylor Rogers from the 60-day injured list.,Minnesota Twins
573186,Marcus Stroman,2015-04-05,2015,Toronto Blue Jays placed RHP Marcus Stroman on the 60-day disabled list. Right knee surgery.,Toronto Blue Jays
573186,Marcus Stroman,2015-09-11,2015,Toronto Blue Jays activated RHP Marcus Stroman from the 60-day disabled list.,Toronto Blue Jays
573186,Marcus Stroman,2018-05-11,2018,"Toronto Blue Jays placed RHP Marcus Stroman on the 10-day disabled list retroactive to May 9, 2018. Right shoulder fatigue.",Toronto Blue Jays
573186,Marcus Stroman,2018-06-23,2018,Toronto Blue Jays activated RHP Marcus Stroman from the 10-day disabled list.,Toronto Blue Jays
573186,Marcus Stroman,2018-08-19,2018,Toronto Blue Jays placed RHP Marcus Stroman on the 10-day disabled list. Right middle finger blister.,Toronto Blue Jays
573186,Marcus Stroman,2018-09-03,2018,Toronto Blue Jays activated RHP Marcus Stroman from the 10-day injured list.,Toronto Blue Jays
573186,Marcus Stroman,2020-07-22,2020,"New York Mets placed RHP Marcus Stroman on the 10-day injured list retroactive to July 20, 2020. Left calf muscle tear.",New York Mets
573186,Marcus Stroman,2022-05-08,2022,Chicago Cubs placed RHP Marcus Stroman on the 10-day injured list.,Chicago Cubs
573186,Marcus Stroman,2022-05-19,2022,Chicago Cubs activated RHP Marcus Stroman from the 10-day injured list.,Chicago Cubs
573186,Marcus Stroman,2022-06-10,2022,"Chicago Cubs placed RHP Marcus Stroman on the 15-day injured list retroactive to June 7, 2022. Right shoulder inflammation.",Chicago Cubs
573186,Marcus Stroman,2022-07-09,2022,Chicago Cubs activated RHP Marcus Stroman from the 15-day injured list.,Chicago Cubs
573186,Marcus Stroman,2023-08-02,2023,"Chicago Cubs placed RHP Marcus Stroman on the 15-day injured list retroactive to August 1, 2023. Right hip inflammation.",Chicago Cubs
573186,Marcus Stroman,2023-09-15,2023,Chicago Cubs activated RHP Marcus Stroman from the 15-day injured list.,Chicago Cubs
573186,Marcus Stroman,2025-04-12,2025,New York Yankees placed RHP Marcus Stroman on the 15-day injured list. Left knee inflammation.,New York Yankees
573204,Caleb Thielbar,2021-04-20,2021,Minnesota Twins placed LHP Caleb Thielbar on the 10-day injured list.,Minnesota Twins
573204,Caleb Thielbar,2021-04-24,2021,Minnesota Twins activated LHP Caleb Thielbar from the 10-day injured list.,Minnesota Twins
573204,Caleb Thielbar,2021-06-03,2021,Minnesota Twins placed LHP Caleb Thielbar on the 10-day injured list. Left groin strain.,Minnesota Twins
573204,Caleb Thielbar,2021-06-16,2021,Minnesota Twins activated LHP Caleb Thielbar from the 10-day injured list.,Minnesota Twins
573204,Caleb Thielbar,2022-07-23,2022,"Minnesota Twins placed LHP Caleb Thielbar on the 15-day injured list retroactive to July 19, 2022. Left hamstring strain.",Minnesota Twins
573204,Caleb Thielbar,2022-08-03,2022,Minnesota Twins activated LHP Caleb Thielbar from the 15-day injured list.,Minnesota Twins
573204,Caleb Thielbar,2022-08-05,2022,Minnesota Twins activated LHP Caleb Thielbar from the 15-day injured list.,Minnesota Twins
573204,Caleb Thielbar,2023-05-05,2023,"Minnesota Twins placed LHP Caleb Thielbar on the 15-day injured list retroactive to May 3, 2023. Right oblique strain.",Minnesota Twins
573204,Caleb Thielbar,2023-06-04,2023,Minnesota Twins activated LHP Caleb Thielbar from the 15-day injured list.,Minnesota Twins
573204,Caleb Thielbar,2023-06-09,2023,"Minnesota Twins placed LHP Caleb Thielbar on the 15-day injured list retroactive to June 6, 2023. Right oblique strain.",Minnesota Twins
573204,Caleb Thielbar,2023-07-30,2023,Minnesota Twins activated LHP Caleb Thielbar from the 15-day injured list.,Minnesota Twins
573204,Caleb Thielbar,2024-03-28,2024,"Minnesota Twins placed LHP Caleb Thielbar on the 15-day injured list retroactive to March 25, 2024. Left hamstring strain.",Minnesota Twins
573204,Caleb Thielbar,2024-04-14,2024,Minnesota Twins activated LHP Caleb Thielbar from the 15-day injured list.,Minnesota Twins
573262,Mike Yastrzemski,2017-04-06,2017,Norfolk Tides placed CF Mike Yastrzemski on the 7-day disabled list.,Norfolk Tides
573262,Mike Yastrzemski,2017-05-02,2017,Norfolk Tides activated CF Mike Yastrzemski from the 7-day disabled list.,Norfolk Tides
573262,Mike Yastrzemski,2021-04-28,2021,San Francisco Giants placed RF Mike Yastrzemski on the 10-day injured list. Leftoblique strain.,San Francisco Giants
573262,Mike Yastrzemski,2021-05-07,2021,San Francisco Giants activated RF Mike Yastrzemski from the 10-day injured list.,San Francisco Giants
573262,Mike Yastrzemski,2021-06-03,2021,San Francisco Giants placed RF Mike Yastrzemski on the 10-day injured list. Right thumb sprain.,San Francisco Giants
573262,Mike Yastrzemski,2021-06-12,2021,San Francisco Giants activated RF Mike Yastrzemski from the 10-day injured list.,San Francisco Giants
573262,Mike Yastrzemski,2022-04-25,2022,San Francisco Giants placed RF Mike Yastrzemski on the 10-day injured list.,San Francisco Giants
573262,Mike Yastrzemski,2022-05-04,2022,San Francisco Giants activated RF Mike Yastrzemski from the 10-day injured list.,San Francisco Giants
573262,Mike Yastrzemski,2023-05-01,2023,San Francisco Giants placed RF Mike Yastrzemski on the 10-day injured list. Left hamstring strain.,San Francisco Giants
573262,Mike Yastrzemski,2023-05-15,2023,San Francisco Giants activated RF Mike Yastrzemski from the 10-day injured list.,San Francisco Giants
573262,Mike Yastrzemski,2023-06-23,2023,"San Francisco Giants placed RF Mike Yastrzemski on the 10-day injured list retroactive to June 22, 2023. Left hamstring strain.",San Francisco Giants
573262,Mike Yastrzemski,2023-07-03,2023,San Francisco Giants activated RF Mike Yastrzemski from the 10-day injured list.,San Francisco Giants
573262,Mike Yastrzemski,2023-07-31,2023,San Francisco Giants placed RF Mike Yastrzemski on the 10-day injured list. Left hamstring strain.,San Francisco Giants
573262,Mike Yastrzemski,2023-08-30,2023,San Francisco Giants activated RF Mike Yastrzemski from the 10-day injured list.,San Francisco Giants
573262,Mike Yastrzemski,2024-06-22,2024,"San Francisco Giants placed RF Mike Yastrzemski on the 10-day injured list retroactive to June 21, 2024. Left oblique strain.",San Francisco Giants
573262,Mike Yastrzemski,2024-07-02,2024,San Francisco Giants activated RF Mike Yastrzemski from the 10-day injured list.,San Francisco Giants
575929,Willson Contreras,2017-08-11,2017,"Chicago Cubs placed C Willson Contreras on the 10-day disabled list retroactive to August 10, 2017. Right hamstring strain.",Chicago Cubs
575929,Willson Contreras,2017-09-10,2017,Chicago Cubs activated C Willson Contreras from the 10-day disabled list.,Chicago Cubs
575929,Willson Contreras,2019-07-16,2019,"Chicago Cubs placed C Willson Contreras on the 10-day injured list retroactive to July 14, 2019. Right foot strain.",Chicago Cubs
575929,Willson Contreras,2019-07-24,2019,Chicago Cubs activated C Willson Contreras from the 10-day injured list.,Chicago Cubs
575929,Willson Contreras,2019-08-04,2019,Chicago Cubs placed C Willson Contreras on the 10-day injured list. Riight hamstring strain.,Chicago Cubs
575929,Willson Contreras,2019-09-03,2019,Chicago Cubs activated C Willson Contreras from the 10-day injured list.,Chicago Cubs
575929,Willson Contreras,2021-08-12,2021,Chicago Cubs placed C Willson Contreras on the 10-day injured list. Right knee sprain.,Chicago Cubs
575929,Willson Contreras,2021-10-03,2021,Chicago Cubs placed C Willson Contreras on the 10-day injured list. Righht hip inflammation.,Chicago Cubs
575929,Willson Contreras,2021-10-05,2021,Chicago Cubs activated C Willson Contreras from the 10-day injured list.,Chicago Cubs
575929,Willson Contreras,2022-09-06,2022,"Chicago Cubs placed C Willson Contreras on the 10-day injured list retroactive to September 3, 2022. Left ankle sprain.",Chicago Cubs
575929,Willson Contreras,2022-09-27,2022,Chicago Cubs activated C Willson Contreras from the 10-day injured list.,Chicago Cubs
575929,Willson Contreras,2023-09-22,2023,St. Louis Cardinals placed C Willson Contreras on the 10-day injured list. Left wrist tendinitis.,St. Louis Cardinals
575929,Willson Contreras,2023-10-02,2023,St. Louis Cardinals activated C Willson Contreras from the 10-day injured list.,St. Louis Cardinals
575929,Willson Contreras,2024-05-08,2024,St. Louis Cardinals placed C Willson Contreras on the 10-day injured list. Left arm fracture.,St. Louis Cardinals
575929,Willson Contreras,2024-06-24,2024,St. Louis Cardinals activated C Willson Contreras from the 10-day injured list.,St. Louis Cardinals
575929,Willson Contreras,2024-10-01,2024,St. Louis Cardinals activated C Willson Contreras from the 10-day injured list.,St. Louis Cardinals
578428,Jose Iglesias,2010-06-06,2010,"Portland Sea Dogs placed SS Jose Iglesias on the 7-day disabled list retroactive to June 4, 2010.",Portland Sea Dogs
578428,Jose Iglesias,2011-07-06,2011,"Pawtucket Red Sox placed SS Jose Iglesias on the 7-day disabled list retroactive to July 4, 2011.",Worcester Red Sox
578428,Jose Iglesias,2012-06-01,2012,"Pawtucket Red Sox placed SS Jose Iglesias on the 7-day disabled list retroactive to May 29, 2012. lower back soreness",Worcester Red Sox
578428,Jose Iglesias,2014-03-29,2014,Detroit Tigers placed SS Jose Iglesias on the 60-day disabled list. Stress fractures in both shins,Detroit Tigers
578428,Jose Iglesias,2014-10-31,2014,Detroit Tigers activated SS Jose Iglesias from the 60-day disabled list.,Detroit Tigers
578428,Jose Iglesias,2016-08-12,2016,"Detroit Tigers placed SS Jose Iglesias on the 15-day disabled list retroactive to August 11, 2016. Strained left hamstring.",Detroit Tigers
578428,Jose Iglesias,2016-08-27,2016,Detroit Tigers activated SS Jose Iglesias from the 15-day disabled list.,Detroit Tigers
578428,Jose Iglesias,2017-04-21,2017,"Detroit Tigers placed SS Jose Iglesias on the 7-day disabled list retroactive to April 20, 2017. Concussion.",Detroit Tigers
578428,Jose Iglesias,2018-08-30,2018,Detroit Tigers placed SS Jose Iglesias on the 10-day disabled list. Lower abdominal strain.,Detroit Tigers
578428,Jose Iglesias,2018-09-14,2018,Detroit Tigers transferred SS Jose Iglesias from the 10-day disabled list to the 60-day disabled list. Lower abdominal strain.,Detroit Tigers
578428,Jose Iglesias,2018-10-29,2018,Detroit Tigers activated SS Jose Iglesias from the 60-day disabled list.,Detroit Tigers
578428,Jose Iglesias,2020-08-18,2020,"Baltimore Orioles placed SS Jose Iglesias on the 10-day injured list retroactive to August 16, 2020. Left quadriceps strain.",Baltimore Orioles
578428,Jose Iglesias,2020-08-27,2020,Baltimore Orioles activated SS Jose Iglesias from the 10-day injured list.,Baltimore Orioles
578428,Jose Iglesias,2021-05-28,2021,Los Angeles Angels placed SS Jose Iglesias on the 10-day injured list. Left hamstring strain.,Los Angeles Angels
578428,Jose Iglesias,2021-06-05,2021,Los Angeles Angels activated SS Jose Iglesias from the 10-day injured list.,Los Angeles Angels
578428,Jose Iglesias,2022-09-06,2022,Colorado Rockies placed SS Jose Iglesias on the 10-day injured list. Right hand contusion.,Colorado Rockies
578428,Jose Iglesias,2022-09-28,2022,Colorado Rockies activated SS Jose Iglesias from the 10-day injured list.,Colorado Rockies
579328,Yusei Kikuchi,2021-07-11,2021,Seattle Mariners placed LHP Yusei Kikuchi on the 10-day injured list.,Seattle Mariners
579328,Yusei Kikuchi,2021-07-12,2021,Seattle Mariners activated LHP Yusei Kikuchi from the 10-day injured list.,Seattle Mariners
579328,Yusei Kikuchi,2022-07-07,2022,Toronto Blue Jays placed LHP Yusei Kikuchi on the 15-day injured list. Neck strain.,Toronto Blue Jays
579328,Yusei Kikuchi,2022-07-28,2022,Toronto Blue Jays activated LHP Yusei Kikuchi from the 15-day injured list.,Toronto Blue Jays
592094,Jason Adam,2015-04-09,2015,Chattanooga Lookouts placed RHP Jason Adam on the 7-day disabled list.,Chattanooga Lookouts
592094,Jason Adam,2015-09-24,2015,Chattanooga Lookouts activated RHP Jason Adam from the 7-day disabled list.,Chattanooga Lookouts
592094,Jason Adam,2016-04-07,2016,Chattanooga Lookouts placed RHP Jason Adam on the 7-day disabled list.,Chattanooga Lookouts
592094,Jason Adam,2016-09-30,2016,Chattanooga Lookouts activated RHP Jason Adam from the 7-day disabled list.,Chattanooga Lookouts
592094,Jason Adam,2017-08-10,2017,San Antonio Missions activated RHP Jason Adam from the 7-day disabled list.,San Antonio Missions
592094,Jason Adam,2019-04-07,2019,"Buffalo Bisons placed RHP Jason Adam on the 7-day injured list retroactive to April 5, 2019.",Buffalo Bisons
592094,Jason Adam,2021-04-12,2021,Chicago Cubs placed P Jason Adam on the 10 day injured list.,Chicago Cubs
592094,Jason Adam,2021-04-14,2021,Chicago Cubs activated P Jason Adam from the 10 day injured list.,Chicago Cubs
592094,Jason Adam,2021-05-24,2021,Iowa Cubs placed RHP Jason Adam on the 7-day injured list.,Iowa Cubs
592094,Jason Adam,2023-09-03,2023,"Tampa Bay Rays placed RHP Jason Adam on the 15-day injured list retroactive to August 31, 2023. Left oblique strain.",Tampa Bay Rays
592094,Jason Adam,2023-09-21,2023,Tampa Bay Rays activated RHP Jason Adam from the 15-day injured list.,Tampa Bay Rays
592094,Jason Adam,2023-09-23,2023,Tampa Bay Rays placed RHP Jason Adam on the 15-day injured list. Left oblique strain.,Tampa Bay Rays
592094,Jason Adam,2023-10-05,2023,Tampa Bay Rays activated RHP Jason Adam from the 15-day injured list.,Tampa Bay Rays
592155,Cam Booser,2015-08-04,2015,Cedar Rapids Kernels placed LHP Cameron Booser on the 7-day disabled list.,Cedar Rapids Kernels
592155,Cam Booser,2015-09-24,2015,Cedar Rapids Kernels activated LHP Cam Booser from the 7-day disabled list.,Cedar Rapids Kernels
592155,Cam Booser,2016-04-07,2016,Cedar Rapids Kernels placed LHP Cam Booser on the 7-day disabled list. left shoulder SLAP repair,Cedar Rapids Kernels
592155,Cam Booser,2016-05-31,2016,Cedar Rapids Kernels activated LHP Cam Booser from the 7-day disabled list.,Cedar Rapids Kernels
592155,Cam Booser,2017-04-06,2017,Fort Myers Miracle placed LHP Cam Booser on the 7-day disabled list.,Fort Myers Mighty Mussels
592155,Cam Booser,2017-05-22,2017,Fort Myers Miracle activated LHP Cam Booser from the 7-day disabled list.,Fort Myers Mighty Mussels
592155,Cam Booser,2022-04-27,2022,Amarillo Sod Poodles placed LHP Cam Booser on the 7-day injured list.,Amarillo Sod Poodles
592155,Cam Booser,2022-05-24,2022,Amarillo Sod Poodles activated LHP Cam Booser from the 7-day injured list.,Amarillo Sod Poodles
592155,Cam Booser,2024-08-14,2024,Boston Red Sox placed LHP Cam Booser on the 15-day injured list. Left elbow inflammation.,Boston Red Sox
592155,Cam Booser,2024-09-11,2024,Boston Red Sox activated LHP Cam Booser from the 15-day injured list.,Boston Red Sox
592178,Kris Bryant,2018-06-26,2018,"Chicago Cubs placed 3B Kris Bryant on the 10-day disabled list retroactive to June 23, 2018. Left shoulder inflammation.",Chicago Cubs
592178,Kris Bryant,2018-07-11,2018,Chicago Cubs activated 3B Kris Bryant from the 10-day disabled list.,Chicago Cubs
592178,Kris Bryant,2018-07-26,2018,"Chicago Cubs placed 3B Kris Bryant on the 10-day disabled list retroactive to July 24, 2018. Left shoulder inflammation.",Chicago Cubs
592178,Kris Bryant,2018-09-01,2018,Chicago Cubs activated 3B Kris Bryant from the 10-day injured list.,Chicago Cubs
592178,Kris Bryant,2020-08-22,2020,"Chicago Cubs placed 3B Kris Bryant on the 10-day injured list retroactive to August 19, 2020. Left ring finger sprain.",Chicago Cubs
592178,Kris Bryant,2020-09-01,2020,Chicago Cubs activated 3B Kris Bryant from the 10-day injured list.,Chicago Cubs
592178,Kris Bryant,2022-04-29,2022,Colorado Rockies placed 3B Kris Bryant on the 10-day injured list.,Colorado Rockies
592178,Kris Bryant,2022-05-25,2022,"Colorado Rockies placed 3B Kris Bryant on the 10-day injured list retroactive to May 23, 2022. Lower back strain.",Colorado Rockies
592178,Kris Bryant,2022-08-01,2022,Colorado Rockies placed 3B Kris Bryant on the 10-day injured list. Left foot plantar fasciitis.,Colorado Rockies
592178,Kris Bryant,2022-10-06,2022,Colorado Rockies activated 3B Kris Bryant from the 10-day injured list.,Colorado Rockies
592178,Kris Bryant,2023-06-01,2023,"Colorado Rockies placed 3B Kris Bryant on the 10-day injured list retroactive to May 31, 2023. Left heel bruise.",Colorado Rockies
592178,Kris Bryant,2023-06-30,2023,Colorado Rockies activated 3B Kris Bryant from the 10-day injured list.,Colorado Rockies
592178,Kris Bryant,2023-07-25,2023,"Colorado Rockies placed 3B Kris Bryant on the 10-day injured list retroactive to July 22, 2023. Fractured left index finger.",Colorado Rockies
592178,Kris Bryant,2023-09-11,2023,Colorado Rockies activated 3B Kris Bryant from the 10-day injured list.,Colorado Rockies
592178,Kris Bryant,2024-04-17,2024,Colorado Rockies placed 3B Kris Bryant on the 10-day injured list. Low back strain.,Colorado Rockies
592178,Kris Bryant,2024-05-21,2024,Colorado Rockies activated 3B Kris Bryant from the 10-day injured list.,Colorado Rockies
592178,Kris Bryant,2024-06-06,2024,"Colorado Rockies placed 3B Kris Bryant on the 10-day injured list retroactive to June 3, 2024. Left rib contusion.",Colorado Rockies
592178,Kris Bryant,2024-07-23,2024,Colorado Rockies activated 3B Kris Bryant from the 10-day injured list.,Colorado Rockies
592178,Kris Bryant,2024-08-12,2024,"Colorado Rockies placed 3B Kris Bryant on the 10-day injured list retroactive to August 11, 2024. Back strain.",Colorado Rockies
592178,Kris Bryant,2024-10-01,2024,Colorado Rockies activated RF Kris Bryant from the 10-day injured list.,Colorado Rockies
592178,Kris Bryant,2025-04-14,2025,"Colorado Rockies placed RF Kris Bryant on the 10-day injured list retroactive to April 13, 2025.",Colorado Rockies
592178,Kris Bryant,2025-05-11,2025,Colorado Rockies transferred RF Kris Bryant from the 10-day injured list to the 60-day injured list. Lumbar degenerative disc disease.,Colorado Rockies
592192,Mark Canha,2011-05-10,2011,Greensboro Grasshoppers placed 1B Mark Canha on the 7-day disabled list. Sprained left wrist.,Greensboro Grasshoppers
592192,Mark Canha,2012-05-02,2012,Jupiter Hammerheads placed 1B Mark Canha on the 7-day disabled list. Sprained left thumb.,Jupiter Hammerheads
592192,Mark Canha,2016-05-10,2016,"Oakland Athletics placed 1B Mark Canha on the 15-day disabled list retroactive to May 9, 2016. Back strain",Athletics
592192,Mark Canha,2016-06-11,2016,Oakland Athletics transferred 1B Mark Canha from the 15-day disabled list to the 60-day disabled list. Back strain,Athletics
592192,Mark Canha,2019-04-29,2019,"Oakland Athletics placed CF Mark Canha on the 10-day injured list. Sprained right wrist,",Athletics
592192,Mark Canha,2019-05-13,2019,Oakland Athletics activated OF Mark Canha from the 10-day injured list.,Athletics
592192,Mark Canha,2021-06-25,2021,Oakland Athletics placed LF Mark Canha on the 10-day injured list. Left hip strain.,Athletics
592192,Mark Canha,2021-07-17,2021,Oakland Athletics activated LF Mark Canha from the 10-day injured list.,Athletics
592192,Mark Canha,2022-04-15,2022,New York Mets placed LF Mark Canha on the 10-day injured list.,New York Mets
592192,Mark Canha,2022-04-20,2022,New York Mets activated LF Mark Canha from the 10-day injured list.,New York Mets
592192,Mark Canha,2024-09-29,2024,San Francisco Giants placed 1B Mark Canha on the 10-day injured list. Right thumb sprain.,San Francisco Giants
592192,Mark Canha,2024-10-01,2024,San Francisco Giants activated 1B Mark Canha from the 10-day injured list.,San Francisco Giants
592192,Mark Canha,2025-04-09,2025,Kansas City Royals placed 1B Mark Canha on the 10-day injured list. Left abductor strain.,Kansas City Royals
592192,Mark Canha,2025-04-19,2025,Kansas City Royals activated 1B Mark Canha from the 10-day injured list.,Kansas City Royals
592206,Nick Castellanos,2016-08-07,2016,Detroit Tigers placed 3B Nick Castellanos on the 15-day disabled list. Fractured left hand.,Detroit Tigers
592206,Nick Castellanos,2021-07-23,2021,Cincinnati Reds placed 3B Nick Castellanos on the 10-day injured list. Sprained right wrist.,Cincinnati Reds
592206,Nick Castellanos,2021-08-05,2021,Cincinnati Reds activated 3B Nick Castellanos from the 10-day injured list.,Cincinnati Reds
592206,Nick Castellanos,2022-09-04,2022,"Philadelphia Phillies placed 3B Nick Castellanos on the 10-day injured list retroactive to September 3, 2022. Right oblique strain.",Philadelphia Phillies
592206,Nick Castellanos,2022-09-27,2022,Philadelphia Phillies activated 3B Nick Castellanos from the 10-day injured list.,Philadelphia Phillies
592332,Kevin Gausman,2014-05-02,2014,"Norfolk Tides placed RHP Kevin Gausman on the 7-day disabled list retroactive to April 30, 2014. left intercostal strain",Norfolk Tides
592332,Kevin Gausman,2014-05-10,2014,Norfolk Tides activated RHP Kevin Gausman from the 7-day disabled list.,Norfolk Tides
592332,Kevin Gausman,2015-05-08,2015,"Baltimore Orioles placed RHP Kevin Gausman on the 15-day disabled list retroactive to May 7, 2015. Right shoulder tendinitis.",Baltimore Orioles
592332,Kevin Gausman,2016-04-03,2016,"Baltimore Orioles placed RHP Kevin Gausman on the 15-day disabled list retroactive to March 25, 2016. Right shoulder strain",Baltimore Orioles
592332,Kevin Gausman,2016-04-25,2016,Baltimore Orioles activated RHP Kevin Gausman from the 15-day disabled list.,Baltimore Orioles
592332,Kevin Gausman,2019-03-28,2019,"Atlanta Braves placed RHP Kevin Gausman on the 10-day injured list retroactive to March 25, 2019. Right shoulder tendinitis.",Atlanta Braves
592332,Kevin Gausman,2019-04-05,2019,Atlanta Braves activated RHP Kevin Gausman from the 10-day injured list.,Atlanta Braves
592332,Kevin Gausman,2019-06-11,2019,Atlanta Braves placed RHP Kevin Gausman on the 10-day injured list. Plantar fasciitis in right foot.,Atlanta Braves
592332,Kevin Gausman,2019-07-21,2019,Atlanta Braves activated RHP Kevin Gausman from the 10-day injured list.,Atlanta Braves
592332,Kevin Gausman,2021-05-04,2021,San Francisco Giants placed RHP Kevin Gausman on the 10-day injured list.,San Francisco Giants
592332,Kevin Gausman,2021-05-08,2021,San Francisco Giants activated RHP Kevin Gausman from the 10-day injured list.,San Francisco Giants
592332,Kevin Gausman,2021-08-24,2021,San Francisco Giants placed RHP Kevin Gausman on the 10-day injured list.,San Francisco Giants
592332,Kevin Gausman,2021-08-27,2021,San Francisco Giants activated RHP Kevin Gausman from the 10-day injured list.,San Francisco Giants
592426,Luke Jackson,2016-04-03,2016,"Texas Rangers placed RHP Luke Jackson on the 15-day disabled list retroactive to March 25, 2016.",Texas Rangers
592426,Luke Jackson,2017-08-19,2017,Atlanta Braves placed RHP Luke Jackson on the 10-day disabled list. Right shoulder strain.,Atlanta Braves
592426,Luke Jackson,2022-04-03,2022,Atlanta Braves placed RHP Luke Jackson on the 60-day injured list. Torn right ulnar collateral ligament.,Atlanta Braves
592426,Luke Jackson,2023-03-30,2023,"San Francisco Giants placed RHP Luke Jackson on the 15-day injured list retroactive to March 27, 2023. UCL reconstruction.",San Francisco Giants
592426,Luke Jackson,2023-04-01,2023,San Francisco Giants transferred RHP Luke Jackson from the 15-day injured list to the 60-day injured list. UCL reconstruction.,San Francisco Giants
592426,Luke Jackson,2023-05-30,2023,San Francisco Giants activated RHP Luke Jackson from the 60-day injured list.,San Francisco Giants
592426,Luke Jackson,2023-06-25,2023,San Francisco Giants placed RHP Luke Jackson on the 15-day injured list. Low back strain.,San Francisco Giants
592426,Luke Jackson,2023-07-22,2023,San Francisco Giants activated RHP Luke Jackson from the 15-day injured list.,San Francisco Giants
592426,Luke Jackson,2024-03-29,2024,San Francisco Giants placed RHP Luke Jackson on the 15-day injured list. Lower back strain.,San Francisco Giants
592426,Luke Jackson,2024-04-22,2024,San Francisco Giants activated RHP Luke Jackson from the 15-day injured list.,San Francisco Giants
592450,Aaron Judge,2016-07-09,2016,Scranton/Wilkes-Barre RailRiders placed RF Aaron Judge on the 7-day disabled list.,Scranton/Wilkes-Barre RailRiders
592450,Aaron Judge,2016-08-02,2016,Scranton/Wilkes-Barre RailRiders activated RF Aaron Judge from the 7-day disabled list.,Scranton/Wilkes-Barre RailRiders
592450,Aaron Judge,2016-09-14,2016,New York Yankees placed RF Aaron Judge on the 15-day disabled list. Right oblique strain.,New York Yankees
592450,Aaron Judge,2016-10-03,2016,New York Yankees activated RF Aaron Judge from the 15-day disabled list.,New York Yankees
592450,Aaron Judge,2018-07-27,2018,New York Yankees placed RF Aaron Judge on the 10-day disabled list. Right wrist fracture.,New York Yankees
592450,Aaron Judge,2018-09-14,2018,New York Yankees activated RF Aaron Judge from the 10-day injured list.,New York Yankees
592450,Aaron Judge,2019-04-21,2019,New York Yankees placed RF Aaron Judge on the 10-day injured list. Left oblique strain.,New York Yankees
592450,Aaron Judge,2019-06-21,2019,New York Yankees activated RF Aaron Judge from the 10-day injured list.,New York Yankees
592450,Aaron Judge,2020-08-14,2020,"New York Yankees placed RF Aaron Judge on the 10-day injured list retroactive to August 12, 2020. Right calf strain.",New York Yankees
592450,Aaron Judge,2020-08-25,2020,New York Yankees activated RF Aaron Judge from the 10-day injured list.,New York Yankees
592450,Aaron Judge,2020-08-28,2020,"New York Yankees placed RF Aaron Judge on the 10-day injured list retroactive to August 27, 2020. Right calf strain.",New York Yankees
592450,Aaron Judge,2020-09-16,2020,New York Yankees activated RF Aaron Judge from the 10 day injured list.,New York Yankees
592450,Aaron Judge,2021-07-16,2021,New York Yankees placed RF Aaron Judge on the 10-day injured list.,New York Yankees
592450,Aaron Judge,2021-07-27,2021,New York Yankees activated RF Aaron Judge from the 10-day injured list.,New York Yankees
592450,Aaron Judge,2023-05-01,2023,"New York Yankees placed RF Aaron Judge on the 10-day injured list retroactive to April 28, 2023. Right hip strain.",New York Yankees
592450,Aaron Judge,2023-05-09,2023,New York Yankees activated RF Aaron Judge from the 10-day injured list.,New York Yankees
592450,Aaron Judge,2023-06-07,2023,"New York Yankees placed RF Aaron Judge on the 10-day injured list retroactive to June 4, 2023. Right great toe sprain.",New York Yankees
592450,Aaron Judge,2023-07-10,2023,American League All-Stars activated RF Aaron Judge from the 10-day injured list.,American League All-Stars
592450,Aaron Judge,2023-07-28,2023,New York Yankees activated RF Aaron Judge from the 10-day injured list.,New York Yankees
592454,Tommy Kahnle,2011-08-18,2011,Charleston RiverDogs placed RHP Tommy Kahnle on the 7-day disabled list.,Charleston RiverDogs
592454,Tommy Kahnle,2011-08-23,2011,Charleston RiverDogs activated RHP Tommy Kahnle from the 7-day disabled list.,Charleston RiverDogs
592454,Tommy Kahnle,2014-08-16,2014,"Colorado Rockies placed RHP Tommy Kahnle on the 15-day disabled list retroactive to August 13, 2014. Right shoulder inflammation.",Colorado Rockies
592454,Tommy Kahnle,2018-04-17,2018,"New York Yankees placed RHP Tommy Kahnle on the 10-day disabled list retroactive to April 16, 2018. Right shoulder tendonitis.",New York Yankees
592454,Tommy Kahnle,2020-07-31,2020,New York Yankees placed RHP Tommy Kahnle on the 10-day injured list. Right UCL injury.,New York Yankees
592454,Tommy Kahnle,2020-08-06,2020,New York Yankees transferred RHP Tommy Kahnle from the 10-day injured list to the 60-day injured list. Right UCL injury.,New York Yankees
592454,Tommy Kahnle,2021-03-25,2021,Los Angeles Dodgers placed P Tommy Kahnle on the 60 day disabled list.,Los Angeles Dodgers
592454,Tommy Kahnle,2021-11-07,2021,Los Angeles Dodgers activated RHP Tommy Kahnle from the 60-day injured list.,Los Angeles Dodgers
592454,Tommy Kahnle,2022-04-06,2022,Los Angeles Dodgers placed RHP Tommy Kahnle on the 10-day injured list. Right elbow soreness.,Los Angeles Dodgers
592454,Tommy Kahnle,2022-05-14,2022,Los Angeles Dodgers transferred RHP Tommy Kahnle from the 15-day injured list to the 60-day injured list.,Los Angeles Dodgers
592454,Tommy Kahnle,2022-05-17,2022,Los Angeles Dodgers placed RHP Tommy Kahnle on the 15-day injured list. Right forearm inflammation.,Los Angeles Dodgers
