name,Player ID,Game Date,Team,Opponent,At Bats,Runs,Hits,Total Bases,Doubles,Triples,Home Runs,RBIs,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Batting Average,On Base %,Slugging %,Hit By Pitch,Sac Bunts,Sac Flies
Luis García,472610,2025-03-19,Los Angeles Dodgers,Chicago Cubs,5,1,2,2,0,0,0,0,1,0,2,0,0,0.4,0.5,0.4,0,0,0
Luis García,472610,2025-03-28,Los Angeles Dodgers,Detroit Tigers,4,2,1,3,0,1,0,0,1,1,0,0,0,0.333,0.4,0.75,0,0,0
Luis García,472610,2025-03-29,Los Angeles Dodgers,Detroit Tigers,7,1,2,4,0,1,0,0,0,0,2,0,0,0.313,0.286,0.571,0,0,0
Luis García,472610,2025-03-31,Los Angeles Dodgers,Atlanta Braves,4,0,1,1,0,0,0,0,0,0,2,0,0,0.3,0.25,0.25,0,0,0
Luis García,472610,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,4,0,0,0,0,0,0,0,1,1,1,0,0,0.25,0.2,0.0,0,0,0
Luis García,472610,2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,2,0,0,0,0,0,0,0,3,0,0,0,0,0.231,0.6,0.0,0,0,0
Luis García,472610,2025-04-08,Los Angeles Dodgers,Washington Nationals,4,0,1,1,0,0,0,0,0,0,0,0,0,0.233,0.25,0.25,0,0,0
Luis García,472610,2025-04-12,Los Angeles Dodgers,Chicago Cubs,4,4,3,7,1,0,1,0,1,0,0,0,0,0.294,0.8,1.75,0,0,0
Luis García,472610,2025-04-15,Los Angeles Dodgers,Colorado Rockies,3,0,0,0,0,0,0,0,0,0,1,0,0,0.27,0.0,0.0,0,0,0
Luis García,472610,2025-04-20,Los Angeles Dodgers,Texas Rangers,2,0,0,0,0,0,0,0,1,0,1,0,0,0.256,0.333,0.0,0,0,0
Luis García,472610,2025-04-22,Los Angeles Dodgers,Chicago Cubs,4,0,1,2,1,0,0,0,0,0,3,0,0,0.256,0.25,0.5,0,0,0
Luis García,472610,2025-04-23,Los Angeles Dodgers,Chicago Cubs,3,0,1,1,0,0,0,0,1,0,1,1,0,0.261,0.5,0.333,0,0,0
Luis García,472610,2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,3,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.0,0.0,0,0,0
Luis García,472610,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,2,0,0,0,0,0,0,0,0,0,1,0,0,0.235,0.0,0.0,0,0,0
Luis García,472610,2025-04-29,Los Angeles Dodgers,Miami Marlins,3,0,0,0,0,0,0,0,1,0,0,0,0,0.222,0.25,0.0,0,0,0
Luis García,472610,2025-05-03,Los Angeles Dodgers,Atlanta Braves,5,0,2,2,0,0,0,0,1,0,3,0,0,0.237,0.5,0.4,0,0,0
Luis García,472610,2025-05-04,Los Angeles Dodgers,Atlanta Braves,3,0,1,1,0,0,0,0,0,0,0,0,0,0.242,0.333,0.333,0,0,0
Luis García,472610,2025-05-06,Los Angeles Dodgers,Miami Marlins,5,2,3,5,2,0,0,0,0,0,1,0,1,0.269,0.6,1.0,0,0,0
Luis García,472610,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,5,0,1,1,0,0,0,0,1,0,1,0,0,0.264,0.333,0.2,0,0,0
Luis García,472610,2025-05-13,Los Angeles Dodgers,Athletics,3,1,2,3,1,0,0,0,0,0,0,0,0,0.28,0.667,1.0,0,0,0
Kirby Yates,489446,2025-03-19,Los Angeles Dodgers,Chicago Cubs,4,0,1,1,0,0,0,0,0,0,2,0,0,0.25,0.25,0.25,0,0,0
Kirby Yates,489446,2025-03-28,Los Angeles Dodgers,Detroit Tigers,3,0,0,0,0,0,0,0,0,0,2,0,0,0.143,0.0,0.0,0,0,0
Kirby Yates,489446,2025-03-29,Los Angeles Dodgers,Detroit Tigers,3,0,0,0,0,0,0,0,0,0,3,0,0,0.1,0.0,0.0,0,0,0
Kirby Yates,489446,2025-04-02,Los Angeles Dodgers,Atlanta Braves,4,0,1,1,0,0,0,0,0,0,2,1,0,0.143,0.25,0.25,0,0,0
Kirby Yates,489446,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,4,2,2,3,1,0,0,0,1,0,1,0,0,0.222,0.6,0.75,0,0,0
Kirby Yates,489446,2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,2,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.0,0.0,0,0,0
Kirby Yates,489446,2025-04-09,Los Angeles Dodgers,Washington Nationals,3,0,0,0,0,0,0,0,0,0,2,0,0,0.174,0.0,0.0,0,0,0
Kirby Yates,489446,2025-04-11,Los Angeles Dodgers,Chicago Cubs,3,0,0,0,0,0,0,0,0,0,2,0,0,0.154,0.0,0.0,0,0,0
Kirby Yates,489446,2025-04-14,Los Angeles Dodgers,Colorado Rockies,3,0,1,2,1,0,0,0,1,0,0,0,0,0.172,0.6,0.667,1,0,0
Kirby Yates,489446,2025-04-15,Los Angeles Dodgers,Colorado Rockies,4,0,1,2,1,0,0,0,1,0,3,0,0,0.182,0.4,0.5,0,0,0
Kirby Yates,489446,2025-04-18,Los Angeles Dodgers,Texas Rangers,3,0,0,0,0,0,0,0,0,0,2,0,0,0.167,0.0,0.0,0,0,0
Kirby Yates,489446,2025-04-19,Los Angeles Dodgers,Texas Rangers,2,2,2,6,1,0,1,0,0,0,0,0,0,0.211,1.0,3.0,0,0,0
Kirby Yates,489446,2025-04-22,Los Angeles Dodgers,Chicago Cubs,1,0,0,0,0,0,0,0,1,0,1,1,0,0.205,0.5,0.0,0,0,0
Kirby Yates,489446,2025-04-23,Los Angeles Dodgers,Chicago Cubs,3,0,0,0,0,0,0,0,0,0,2,0,0,0.19,0.0,0.0,0,0,0
Kirby Yates,489446,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,4,0,1,2,1,0,0,0,1,0,1,0,0,0.196,0.4,0.5,0,0,0
Kirby Yates,489446,2025-04-28,Los Angeles Dodgers,Miami Marlins,4,1,1,2,1,0,0,0,0,0,0,0,0,0.2,0.25,0.5,0,0,0
Kirby Yates,489446,2025-05-02,Los Angeles Dodgers,Atlanta Braves,4,1,1,4,0,0,1,0,0,0,1,0,0,0.204,0.25,1.0,0,0,0
Kirby Yates,489446,2025-05-03,Los Angeles Dodgers,Atlanta Braves,3,0,1,2,1,0,0,0,0,0,1,0,0,0.211,0.333,0.667,0,0,0
Kirby Yates,489446,2025-05-05,Los Angeles Dodgers,Miami Marlins,3,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.0,0.0,0,0,0
Kirby Yates,489446,2025-05-10,Los Angeles Dodgers,Arizona Diamondbacks,5,1,2,4,2,0,0,0,0,0,2,0,0,0.215,0.4,0.8,0,0,0
Kirby Yates,489446,2025-05-14,Los Angeles Dodgers,Athletics,4,0,1,2,1,0,0,0,0,0,1,0,0,0.217,0.25,0.5,0,0,0
Miguel Rojas,500743,2025-03-18,Los Angeles Dodgers,Chicago Cubs,4,0,1,1,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0,0,0
Miguel Rojas,500743,2025-03-19,Los Angeles Dodgers,Chicago Cubs,3,0,0,0,0,0,0,0,1,0,1,0,0,0.143,0.25,0.143,0,0,0
Miguel Rojas,500743,2025-03-27,Los Angeles Dodgers,Detroit Tigers,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.182,0.1,0,0,0
Miguel Rojas,500743,2025-03-29,Los Angeles Dodgers,Detroit Tigers,3,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.143,0.077,0,0,0
Miguel Rojas,500743,2025-04-01,Los Angeles Dodgers,Atlanta Braves,3,0,0,0,0,0,0,0,0,0,1,0,0,0.063,0.118,0.063,0,0,0
Miguel Rojas,500743,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,3,0,1,1,0,0,0,0,0,0,0,0,0,0.105,0.15,0.105,0,0,0
Miguel Rojas,500743,2025-04-07,Los Angeles Dodgers,Washington Nationals,3,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.13,0.091,0,0,0
Miguel Rojas,500743,2025-04-08,Los Angeles Dodgers,Washington Nationals,2,0,1,1,0,0,0,0,0,0,0,0,0,0.125,0.16,0.125,0,0,0
Miguel Rojas,500743,2025-04-11,Los Angeles Dodgers,Chicago Cubs,3,0,2,2,0,0,0,0,0,0,0,0,0,0.185,0.214,0.185,0,0,0
Miguel Rojas,500743,2025-04-12,Los Angeles Dodgers,Chicago Cubs,1,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.207,0.179,0,0,0
Miguel Rojas,500743,2025-04-13,Los Angeles Dodgers,Chicago Cubs,3,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.188,0.161,0,0,0
Miguel Rojas,500743,2025-04-20,Los Angeles Dodgers,Texas Rangers,3,0,0,0,0,0,0,0,0,0,1,0,0,0.147,0.171,0.147,0,0,0
Miguel Rojas,500743,2025-04-23,Los Angeles Dodgers,Chicago Cubs,3,1,1,1,0,0,0,0,0,0,2,0,0,0.162,0.184,0.162,0,0,0
Miguel Rojas,500743,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,1,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.205,0.184,0,0,0
Miguel Rojas,500743,2025-04-28,Los Angeles Dodgers,Miami Marlins,3,0,3,4,1,0,0,1,0,0,0,0,0,0.244,0.262,0.268,0,0,0
Miguel Rojas,500743,2025-04-29,Los Angeles Dodgers,Miami Marlins,2,0,1,1,0,0,0,1,0,0,0,0,0,0.256,0.273,0.279,0,0,0
Miguel Rojas,500743,2025-04-30,Los Angeles Dodgers,Miami Marlins,1,1,1,2,1,0,0,0,0,0,0,0,0,0.273,0.289,0.318,0,0,0
Miguel Rojas,500743,2025-05-02,Los Angeles Dodgers,Atlanta Braves,3,0,0,0,0,0,0,0,0,0,1,0,0,0.255,0.271,0.298,0,0,0
Miguel Rojas,500743,2025-05-04,Los Angeles Dodgers,Atlanta Braves,2,1,1,4,0,0,1,1,0,0,1,0,0,0.265,0.28,0.367,0,0,0
Miguel Rojas,500743,2025-05-06,Los Angeles Dodgers,Miami Marlins,3,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.264,0.346,0,0,0
Miguel Rojas,500743,2025-05-07,Los Angeles Dodgers,Miami Marlins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.264,0.346,0,0,0
Miguel Rojas,500743,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,2,2,1,1,0,0,0,0,1,0,0,0,0,0.259,0.286,0.352,0,0,0
Miguel Rojas,500743,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,2,0,1,1,0,0,0,0,0,0,0,0,0,0.268,0.293,0.357,0,0,0
Miguel Rojas,500743,2025-05-13,Los Angeles Dodgers,Athletics,4,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.274,0.333,0,0,0
Miguel Rojas,500743,2025-05-14,Los Angeles Dodgers,Athletics,1,0,1,2,1,0,0,1,0,0,0,0,0,0.262,0.286,0.361,0,1,0
Miguel Rojas,500743,2025-05-15,Los Angeles Dodgers,Athletics,3,0,1,1,0,0,0,1,0,0,0,0,0,0.266,0.288,0.359,0,0,0
Freddie Freeman,518692,2025-03-27,Los Angeles Dodgers,Detroit Tigers,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
Freddie Freeman,518692,2025-03-28,Los Angeles Dodgers,Detroit Tigers,4,1,1,4,0,0,1,2,0,0,0,0,0,0.125,0.125,0.5,0,0,0
Freddie Freeman,518692,2025-03-29,Los Angeles Dodgers,Detroit Tigers,4,1,2,6,1,0,1,2,0,0,0,0,0,0.25,0.25,0.833,0,0,0
Freddie Freeman,518692,2025-04-11,Los Angeles Dodgers,Chicago Cubs,3,1,0,0,0,0,0,0,0,0,2,0,0,0.2,0.25,0.667,1,0,0
Freddie Freeman,518692,2025-04-12,Los Angeles Dodgers,Chicago Cubs,3,0,1,1,0,0,0,0,0,0,1,0,0,0.222,0.263,0.611,0,0,0
Freddie Freeman,518692,2025-04-13,Los Angeles Dodgers,Chicago Cubs,1,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0.25,0.579,0,0,0
Freddie Freeman,518692,2025-04-14,Los Angeles Dodgers,Colorado Rockies,5,0,2,3,1,0,0,0,0,0,0,0,0,0.25,0.28,0.583,0,0,0
Freddie Freeman,518692,2025-04-15,Los Angeles Dodgers,Colorado Rockies,3,1,2,2,0,0,0,1,2,0,0,0,1,0.296,0.367,0.593,0,0,0
Freddie Freeman,518692,2025-04-16,Los Angeles Dodgers,Colorado Rockies,3,1,2,6,1,0,1,1,1,0,0,0,0,0.333,0.412,0.733,0,0,0
Freddie Freeman,518692,2025-04-18,Los Angeles Dodgers,Texas Rangers,3,0,0,0,0,0,0,0,1,1,1,0,0,0.303,0.395,0.667,0,0,0
Freddie Freeman,518692,2025-04-19,Los Angeles Dodgers,Texas Rangers,4,1,1,4,0,0,1,2,0,0,2,0,0,0.297,0.381,0.703,0,0,0
Freddie Freeman,518692,2025-04-20,Los Angeles Dodgers,Texas Rangers,2,0,0,0,0,0,0,1,1,0,1,0,0,0.282,0.37,0.667,0,0,1
Freddie Freeman,518692,2025-04-22,Los Angeles Dodgers,Chicago Cubs,5,1,1,2,1,0,0,2,0,0,2,0,0,0.273,0.353,0.636,0,0,0
Freddie Freeman,518692,2025-04-23,Los Angeles Dodgers,Chicago Cubs,4,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.327,0.583,0,0,0
Freddie Freeman,518692,2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,4,0,2,3,1,0,0,0,0,0,1,0,0,0.269,0.339,0.596,0,0,0
Freddie Freeman,518692,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,4,0,1,1,0,0,0,1,1,0,1,0,0,0.268,0.344,0.571,0,0,0
Freddie Freeman,518692,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,4,2,2,2,0,0,0,2,0,0,0,0,0,0.283,0.353,0.567,0,0,0
Freddie Freeman,518692,2025-04-28,Los Angeles Dodgers,Miami Marlins,3,1,1,1,0,0,0,1,2,0,1,0,0,0.286,0.37,0.556,0,0,0
Freddie Freeman,518692,2025-04-29,Los Angeles Dodgers,Miami Marlins,2,2,2,4,2,0,0,0,2,0,0,0,0,0.308,0.403,0.6,0,0,0
Freddie Freeman,518692,2025-04-30,Los Angeles Dodgers,Miami Marlins,4,1,2,5,0,0,1,2,0,0,0,0,0,0.319,0.407,0.638,0,0,0
Freddie Freeman,518692,2025-05-02,Los Angeles Dodgers,Atlanta Braves,3,0,1,1,0,0,0,0,1,0,1,0,0,0.319,0.412,0.625,0,0,0
Freddie Freeman,518692,2025-05-03,Los Angeles Dodgers,Atlanta Braves,5,2,3,6,0,0,1,4,0,0,0,0,0,0.338,0.422,0.662,0,0,0
Freddie Freeman,518692,2025-05-04,Los Angeles Dodgers,Atlanta Braves,4,0,1,1,0,0,0,0,0,0,1,0,0,0.333,0.415,0.642,0,0,0
Freddie Freeman,518692,2025-05-05,Los Angeles Dodgers,Miami Marlins,5,1,2,5,0,0,1,2,0,0,0,0,0,0.337,0.414,0.663,0,0,0
Freddie Freeman,518692,2025-05-06,Los Angeles Dodgers,Miami Marlins,4,1,2,5,0,0,1,2,1,1,1,0,0,0.344,0.423,0.689,0,0,0
Freddie Freeman,518692,2025-05-07,Los Angeles Dodgers,Miami Marlins,4,1,3,5,0,1,0,4,0,0,0,0,0,0.362,0.435,0.713,0,0,0
Freddie Freeman,518692,2025-05-08,Los Angeles Dodgers,Arizona Diamondbacks,3,0,1,1,0,0,0,0,1,0,1,0,0,0.361,0.438,0.701,0,0,0
Freddie Freeman,518692,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,4,2,2,3,1,0,0,1,0,0,2,0,0,0.366,0.436,0.703,0,0,1
Freddie Freeman,518692,2025-05-10,Los Angeles Dodgers,Arizona Diamondbacks,4,0,0,0,0,0,0,0,0,0,1,0,0,0.352,0.421,0.676,0,0,0
Freddie Freeman,518692,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,4,2,4,9,2,0,1,3,0,0,0,0,0,0.376,0.437,0.734,0,0,1
Freddie Freeman,518692,2025-05-13,Los Angeles Dodgers,Athletics,3,0,0,0,0,0,0,0,1,0,1,0,0,0.366,0.431,0.714,0,0,0
Freddie Freeman,518692,2025-05-14,Los Angeles Dodgers,Athletics,4,1,1,1,0,0,0,0,1,0,3,0,0,0.362,0.43,0.698,0,0,0
Freddie Freeman,518692,2025-05-15,Los Angeles Dodgers,Athletics,3,1,2,2,0,0,0,1,0,0,0,0,0,0.37,0.435,0.697,0,0,0
Enrique Hernández,571771,2025-03-18,Los Angeles Dodgers,Chicago Cubs,5,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0
Enrique Hernández,571771,2025-03-19,Los Angeles Dodgers,Chicago Cubs,3,1,1,4,0,0,1,3,0,0,1,0,0,0.125,0.111,0.5,0,0,1
Enrique Hernández,571771,2025-03-31,Los Angeles Dodgers,Atlanta Braves,4,1,1,4,0,0,1,1,0,0,0,0,0,0.167,0.154,0.667,0,0,0
Enrique Hernández,571771,2025-04-01,Los Angeles Dodgers,Atlanta Braves,3,0,0,0,0,0,0,0,0,0,2,0,0,0.133,0.125,0.533,0,0,0
Enrique Hernández,571771,2025-04-02,Los Angeles Dodgers,Atlanta Braves,4,0,0,0,0,0,0,0,0,0,1,0,0,0.105,0.1,0.421,0,0,0
Enrique Hernández,571771,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,3,0,0,0,0,0,0,0,0,0,3,0,0,0.091,0.087,0.364,0,0,0
Enrique Hernández,571771,2025-04-05,Los Angeles Dodgers,Philadelphia Phillies,4,1,1,4,0,0,1,2,0,0,1,0,0,0.115,0.111,0.462,0,0,0
Enrique Hernández,571771,2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,3,0,0,0,0,0,0,0,1,0,0,0,0,0.103,0.129,0.414,0,0,0
Enrique Hernández,571771,2025-04-07,Los Angeles Dodgers,Washington Nationals,4,0,0,0,0,0,0,0,0,0,3,0,0,0.091,0.114,0.364,0,0,0
Enrique Hernández,571771,2025-04-08,Los Angeles Dodgers,Washington Nationals,3,1,1,4,0,0,1,1,1,0,1,0,0,0.111,0.154,0.444,0,0,0
Enrique Hernández,571771,2025-04-09,Los Angeles Dodgers,Washington Nationals,3,0,0,0,0,0,0,0,1,0,1,0,0,0.103,0.163,0.41,0,0,0
Enrique Hernández,571771,2025-04-12,Los Angeles Dodgers,Chicago Cubs,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.159,0.4,0,0,0
Enrique Hernández,571771,2025-04-13,Los Angeles Dodgers,Chicago Cubs,4,0,1,1,0,0,0,1,0,0,2,0,0,0.114,0.167,0.386,0,0,0
Enrique Hernández,571771,2025-04-14,Los Angeles Dodgers,Colorado Rockies,4,0,1,1,0,0,0,0,0,0,1,0,0,0.125,0.173,0.375,0,0,0
Enrique Hernández,571771,2025-04-15,Los Angeles Dodgers,Colorado Rockies,0,0,0,0,0,0,0,0,1,0,0,0,0,0.125,0.189,0.375,0,0,0
Enrique Hernández,571771,2025-04-18,Los Angeles Dodgers,Texas Rangers,1,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.185,0.367,0,0,0
Enrique Hernández,571771,2025-04-19,Los Angeles Dodgers,Texas Rangers,1,0,1,2,1,0,0,0,0,0,0,0,0,0.14,0.2,0.4,0,0,0
Enrique Hernández,571771,2025-04-22,Los Angeles Dodgers,Chicago Cubs,4,0,0,0,0,0,0,0,0,0,2,0,0,0.13,0.186,0.37,0,0,0
Enrique Hernández,571771,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,1,1,1,4,0,0,1,3,0,0,0,0,0,0.145,0.2,0.436,0,0,0
Enrique Hernández,571771,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,3,1,1,1,0,0,0,0,1,0,0,0,0,0.155,0.219,0.431,0,0,0
Enrique Hernández,571771,2025-04-28,Los Angeles Dodgers,Miami Marlins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0.219,0.431,0,1,0
Enrique Hernández,571771,2025-04-29,Los Angeles Dodgers,Miami Marlins,1,2,1,1,0,0,0,0,1,0,0,0,0,0.169,0.242,0.441,0,0,0
Enrique Hernández,571771,2025-04-30,Los Angeles Dodgers,Miami Marlins,5,0,2,2,0,0,0,2,0,0,1,0,0,0.188,0.254,0.438,0,0,0
Enrique Hernández,571771,2025-05-03,Los Angeles Dodgers,Atlanta Braves,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0.254,0.438,0,0,0
Enrique Hernández,571771,2025-05-04,Los Angeles Dodgers,Atlanta Braves,3,0,0,0,0,0,0,0,0,0,1,0,0,0.179,0.243,0.418,0,0,0
Enrique Hernández,571771,2025-05-05,Los Angeles Dodgers,Miami Marlins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.243,0.418,0,0,0
Enrique Hernández,571771,2025-05-06,Los Angeles Dodgers,Miami Marlins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.243,0.418,0,0,0
Enrique Hernández,571771,2025-05-07,Los Angeles Dodgers,Miami Marlins,5,1,2,2,0,0,0,0,0,0,1,0,0,0.194,0.253,0.417,0,0,0
Enrique Hernández,571771,2025-05-08,Los Angeles Dodgers,Arizona Diamondbacks,2,0,0,0,0,0,0,0,0,0,1,0,0,0.189,0.247,0.405,0,0,0
Enrique Hernández,571771,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,5,3,3,7,1,0,1,2,0,0,0,0,0,0.215,0.267,0.468,0,0,0
Enrique Hernández,571771,2025-05-10,Los Angeles Dodgers,Arizona Diamondbacks,3,0,0,0,0,0,0,0,0,0,1,0,0,0.207,0.258,0.451,0,0,0
Enrique Hernández,571771,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,2,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.264,0.452,0,0,0
Enrique Hernández,571771,2025-05-13,Los Angeles Dodgers,Athletics,4,0,1,1,0,0,0,0,0,0,0,0,0,0.216,0.263,0.443,0,0,0
Enrique Hernández,571771,2025-05-14,Los Angeles Dodgers,Athletics,2,1,1,1,0,0,0,0,0,0,0,0,0,0.222,0.268,0.444,0,0,0
Enrique Hernández,571771,2025-05-15,Los Angeles Dodgers,Athletics,2,0,0,0,0,0,0,0,1,0,1,0,0,0.217,0.27,0.435,0,0,0
Max Muncy,571970,2025-03-18,Los Angeles Dodgers,Chicago Cubs,3,0,0,0,0,0,0,0,2,0,2,0,0,0.0,0.4,0.0,0,0,0
Max Muncy,571970,2025-03-19,Los Angeles Dodgers,Chicago Cubs,4,1,1,2,1,0,0,0,0,0,1,0,0,0.143,0.333,0.286,0,0,0
Max Muncy,571970,2025-03-27,Los Angeles Dodgers,Detroit Tigers,3,0,0,0,0,0,0,0,0,0,2,0,0,0.1,0.25,0.2,0,0,0
Max Muncy,571970,2025-03-28,Los Angeles Dodgers,Detroit Tigers,4,0,0,0,0,0,0,0,0,0,3,0,0,0.071,0.188,0.143,0,0,0
Max Muncy,571970,2025-03-29,Los Angeles Dodgers,Detroit Tigers,4,0,0,0,0,0,0,0,0,0,1,0,0,0.056,0.15,0.111,0,0,0
Max Muncy,571970,2025-03-31,Los Angeles Dodgers,Atlanta Braves,3,0,1,1,0,0,0,0,1,0,1,0,0,0.095,0.208,0.143,0,0,0
Max Muncy,571970,2025-04-02,Los Angeles Dodgers,Atlanta Braves,4,0,1,2,1,0,0,2,0,0,1,0,0,0.12,0.214,0.2,0,0,0
Max Muncy,571970,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,1,0,0,0,0,0,0,0,0,0,1,0,0,0.115,0.207,0.192,0,0,0
Max Muncy,571970,2025-04-05,Los Angeles Dodgers,Philadelphia Phillies,4,1,3,4,1,0,0,0,0,0,0,0,0,0.2,0.273,0.3,0,0,0
Max Muncy,571970,2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,4,0,0,0,0,0,0,0,0,0,1,0,0,0.176,0.243,0.265,0,0,0
Max Muncy,571970,2025-04-07,Los Angeles Dodgers,Washington Nationals,4,0,1,2,1,0,0,0,0,0,2,0,0,0.184,0.244,0.289,0,0,0
Max Muncy,571970,2025-04-08,Los Angeles Dodgers,Washington Nationals,4,0,1,1,0,0,0,0,0,0,3,0,0,0.19,0.244,0.286,0,0,0
Max Muncy,571970,2025-04-09,Los Angeles Dodgers,Washington Nationals,4,0,0,0,0,0,0,0,0,0,3,0,0,0.174,0.224,0.261,0,0,0
Max Muncy,571970,2025-04-12,Los Angeles Dodgers,Chicago Cubs,3,0,1,1,0,0,0,0,0,0,1,0,0,0.184,0.231,0.265,0,0,0
Max Muncy,571970,2025-04-13,Los Angeles Dodgers,Chicago Cubs,2,0,0,0,0,0,0,1,1,0,2,0,0,0.176,0.232,0.255,0,0,1
Max Muncy,571970,2025-04-14,Los Angeles Dodgers,Colorado Rockies,1,0,0,0,0,0,0,0,2,0,1,0,0,0.173,0.267,0.25,1,0,0
Max Muncy,571970,2025-04-15,Los Angeles Dodgers,Colorado Rockies,2,0,0,0,0,0,0,0,2,0,0,0,0,0.167,0.281,0.241,0,0,0
Max Muncy,571970,2025-04-16,Los Angeles Dodgers,Colorado Rockies,3,2,2,2,0,0,0,0,1,0,0,0,0,0.193,0.309,0.263,0,0,0
Max Muncy,571970,2025-04-18,Los Angeles Dodgers,Texas Rangers,4,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.306,0.262,0,0,0
Max Muncy,571970,2025-04-19,Los Angeles Dodgers,Texas Rangers,3,0,1,2,1,0,0,1,0,0,2,0,0,0.203,0.307,0.281,0,0,0
Max Muncy,571970,2025-04-20,Los Angeles Dodgers,Texas Rangers,4,0,0,0,0,0,0,0,0,0,1,0,0,0.191,0.291,0.265,0,0,0
Max Muncy,571970,2025-04-22,Los Angeles Dodgers,Chicago Cubs,4,0,0,0,0,0,0,0,1,0,2,0,0,0.181,0.286,0.25,0,0,0
Max Muncy,571970,2025-04-23,Los Angeles Dodgers,Chicago Cubs,1,0,0,0,0,0,0,0,0,0,1,0,0,0.178,0.282,0.247,0,0,0
Max Muncy,571970,2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,3,0,0,0,0,0,0,0,0,0,1,0,0,0.171,0.273,0.237,0,0,0
Max Muncy,571970,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,2,0,0,0,0,0,0,0,2,0,1,0,0,0.167,0.283,0.231,0,0,0
Max Muncy,571970,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,3,0,1,1,0,0,0,0,1,0,0,0,0,0.173,0.292,0.235,0,0,0
Max Muncy,571970,2025-04-28,Los Angeles Dodgers,Miami Marlins,4,1,2,2,0,0,0,0,0,0,0,0,0,0.188,0.3,0.247,0,0,0
Max Muncy,571970,2025-04-29,Los Angeles Dodgers,Miami Marlins,4,0,0,0,0,0,0,0,1,0,1,0,0,0.18,0.295,0.236,0,0,0
Max Muncy,571970,2025-04-30,Los Angeles Dodgers,Miami Marlins,4,2,2,7,0,1,1,1,1,0,1,0,0,0.194,0.309,0.301,0,0,0
Max Muncy,571970,2025-05-02,Los Angeles Dodgers,Atlanta Braves,3,0,0,0,0,0,0,0,0,0,2,0,0,0.188,0.301,0.292,0,0,0
Max Muncy,571970,2025-05-03,Los Angeles Dodgers,Atlanta Braves,2,0,0,0,0,0,0,0,2,0,0,0,0,0.184,0.314,0.286,1,0,0
